organization_id,organization,balance_audit_type,balance_type,balance_version,submission_date,issue_date,valid_until_date,balance_score,documents
93957.0,"Alpenland Gemeinnützige Bau-, Wohn- und Siedlungsgenossenschaft reg.Gen.m.b.H.",Peer,M5.0,Full,06-10-2022,30-11-2022,30-11-2024,444.0,Report+Certificate
93959.0,ConPlusUltra GmbH,Peer,M5.0,Full,06-10-2022,30-11-2022,30-11-2024,487.0,Report+Certificate
93961.0,da-ka hausbetreuungs GmbH,Peer,M5.0,Full,06-10-2022,30-11-2022,30-11-2024,571.0,Report+Certificate
19686.0,Lux Bau GmbH,Peer,M5.0,Full,10-10-2022,30-11-2022,30-11-2024,498.0,Report+Certificate
96610.0,peppair GmbH,Peer,M5.0,Full,31-10-2022,31-01-2023,31-01-2025,138.0,Report+Certificate
40983.0,Bioland e.V.,Peer,M5.0,Full,31-10-2022,31-01-2023,31-01-2025,481.0,Report+Certificate
96622.0,Steuerkanzlei Pfann,Peer,M5.0,Full,31-10-2022,31-01-2023,31-01-2025,189.0,Report+Certificate
96971.0,fair:möbeln,Peer,M5.0,Compact,05-11-2022,31-12-2022,31-12-2024,326.0,Report+Certificate
96973.0,Steuerberatungskanzlei Berkelmann,Peer,M5.0,Compact,05-11-2022,31-12-2022,31-12-2024,221.0,Report+Certificate
96975.0,PRÄSENTATIONSWERK,Peer,M5.0,Compact,05-11-2022,31-12-2022,31-12-2024,371.0,Report+Certificate
97748.0,Hofbauernhof Laden GbR,Peer,M5.0,Full,11-11-2022,31-12-2022,31-12-2024,315.0,Certificate
101017.0,Flotte Karotte,Peer,M5.0,Full,08-12-2022,08-12-2022,08-12-2024,402.0,Report+Certificate
101028.0,Ökokiste Kößnach GmbH & Co. KG,Peer,M5.0,Full,08-12-2022,31-12-2022,31-12-2024,296.0,Certificate
101128.0,HPP,Peer,M5.0,Compact,09-12-2022,31-12-2022,31-12-2024,21.0,Report+Certificate
101562.0,Sommerland YogaKultur Erbach,Peer,M5.0,Compact,15-12-2022,31-07-2023,31-07-2025,255.0,Report+Certificate
101568.0,iCONDU GmbH,Peer,M5.0,Compact,15-12-2022,31-07-2023,31-07-2025,420.0,Report+Certificate
101570.0,SPINDLER Dachdeckerei-Spenglerei GmbH,Peer,M5.0,Compact,15-12-2022,31-07-2023,31-07-2025,229.0,Report+Certificate
101572.0,w e i s s Architekten,Peer,M5.0,Compact,15-12-2022,31-07-2023,31-07-2025,274.0,Report+Certificate
104183.0,Bernd Hümmer (freiberufliche Tätigkeit),Peer,M5.0,Full,09-01-2023,31-07-2023,31-07-2025,416.0,Report+Certificate
104921.0,Mag. Daniela Christine Schwaiger,Peer,M5.0,Compact,16-01-2023,28-09-2023,28-09-2025,440.0,Report+Certificate
109043.0,ASC Göttingen von 1846 e.V.,Peer,M5.0,Compact,08-02-2023,28-02-2024,28-02-2026,474.0,Certificate
110900.0,Göttinger Sport- und Freizeit Verwaltungs GmbH,Peer,M5.0,Full,20-02-2023,28-02-2024,28-02-2026,335.0,Certificate
111111.0,Fegerl Consulting Studio Salzburg,Peer,M5.0,Full,21-02-2023,28-02-2023,28-02-2025,299.0,Certificate
14947.0,Harald Thurner,Peer,M5.0,Full,22-02-2023,28-02-2023,28-02-2025,251.0,Report+Certificate
40970.0,b.it GmbH,Peer,M5.0,Full,22-02-2023,28-02-2023,28-02-2025,598.0,Report+Certificate
14944.0,Sabine Lehner – MARKENwerkstatt,Peer,M5.0,Full,22-02-2023,28-02-2023,28-02-2025,406.0,Report+Certificate
111664.0,Pro Basketball Göttingen GmbH,Peer,M5.0,Compact,24-02-2023,,,,
111946.0,Wino Biolandbau GmbH&Co.KG,Peer,M5.0,Compact,27-02-2023,31-07-2023,31-07-2025,520.0,Report+Certificate
111948.0,Bibernelle Bio-Lieferdienst,Peer,M5.0,Compact,27-02-2023,31-07-2023,31-07-2025,492.0,Report+Certificate
112044.0,Kissing und Team GmbH & CO KG,Peer,M5.0,Full,27-02-2023,30-09-2023,30-09-2025,318.0,Report+Certificate
112046.0,Stadtwerke Menden GmbH,Peer,M5.0,Full,27-02-2023,25-09-2023,25-09-2025,343.0,Report+Certificate
112674.0,Oasia GbR,Peer,M5.0,Compact,02-03-2023,31-03-2023,31-03-2025,516.0,Certificate
112793.0,Willmes und Partner,Peer,M5.0,Full,03-03-2023,25-09-2023,25-09-2025,263.0,Report+Certificate
112820.0,Lehm-Laden GmbH & Co. KG,Peer,M5.0,Compact,03-03-2023,31-03-2023,31-03-2025,651.0,Report+Certificate
112863.0,Hof am Weiher AG und Öko- Marktgemeinschaft Saar-Pfalz-Hunsrück GmbH,Peer,M5.0,Compact,04-03-2023,30-06-2023,30-06-2025,644.0,Report+Certificate
113802.0,Hitzacker/Dorf eG,Peer,M5.0,Compact,09-03-2023,31-03-2023,31-03-2025,714.0,Report+Certificate
115469.0,WERKHAUS Design + Produktion GmbH,Peer,M5.0,Compact,16-03-2023,31-03-2023,31-03-2025,568.0,Certificate
115472.0,Thomas Schanz Solutions,Peer,M5.0,Compact,16-03-2023,30-06-2023,30-06-2025,481.0,Report+Certificate
115631.0,Schütte Baumarkt GmbH & Roggan KG,Peer,M5.0,Compact,17-03-2023,31-03-2023,31-03-2025,316.0,Certificate
35307.0,"Stimmumschwung, Hayo Keckeis, Wilhermsdorf",Peer,M5.0,Compact,23-03-2023,30-09-2023,30-09-2025,248.0,Report+Certificate
35292.0,"Meister Küfner Nusseckenmanufaktur, Nürnberg",Peer,M5.0,Compact,23-03-2023,30-09-2023,30-09-2025,368.0,Report+Certificate
35296.0,"FARCAP Faire Mode gGmbH, Fürth",Peer,M5.0,Compact,23-03-2023,30-09-2023,30-09-2025,647.0,Report+Certificate
35273.0,"Theater Salz+Pfeffer, Nürnberg",Peer,M5.0,Compact,23-03-2023,30-09-2023,30-09-2025,447.0,Report+Certificate
23246.0,GeoTeam Gesellschaft für umweltgerechte Land- und Wasserwirtschaft mbH,Peer,M5.0,Compact,23-03-2023,30-09-2023,30-09-2025,464.0,Report+Certificate
118507.0,SK SESSELKAMPAGNE GmbH,Peer,M5.0,Compact,31-03-2023,31-03-2023,31-03-2025,355.0,Report+Certificate
118847.0,"Haus Dschulnigg, Annemarie Kerrer",Peer,M5.0,Full,03-04-2023,30-04-2023,30-04-2025,354.0,Report+Certificate
118849.0,Zentrum Zeitgenössischer Musik – Kunsthaus Nexus,Peer,M5.0,Full,03-04-2023,30-04-2023,30-04-2025,385.0,Report+Certificate
118851.0,Rieder.Steuer.Beratung,Peer,M5.0,Full,03-04-2023,30-04-2023,30-04-2025,405.0,Report+Certificate
14816.0,CMP Competent Management Partners AG,Peer,M5.0,Compact,05-04-2023,30-06-2023,30-06-2025,549.0,Report+Certificate
124336.0,Christine Ehlers-werterleben,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,313.0,Certificate
124365.0,Business-health,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,313.0,Certificate
124367.0,blueContec GmbH,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,252.0,Certificate
124369.0,Maßstab Diamant GmbH,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,193.0,Certificate
124371.0,senne products GmbH,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,261.0,Certificate
124375.0,SOLVIS GmbH,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,224.0,Certificate
124379.0,Planungsbüro Drobka GmbH,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,95.0,Certificate
124386.0,Flower Factory,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,253.0,Certificate
124473.0,Gräflich Bernstorff´sche Betriebe,Peer,M5.0,Compact,08-05-2023,31-03-2023,31-03-2025,558.0,Report+Certificate
124478.0,make world wonder,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,245.0,Certificate
124481.0,Zahnarztpraxis am Kreuzberg,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,289.0,Certificate
124485.0,UnternehmensSinn PartG,Peer,M5.0,Compact,08-05-2023,,,,
124487.0,camera obscura GmbH,Peer,M5.0,Compact,08-05-2023,31-08-2023,31-08-2025,202.0,Certificate
124736.0,Rauszeit Agentur,Peer,M5.0,Compact,10-05-2023,30-06-2023,30-06-2025,520.0,Report+Certificate
,Andreas Bachofner GmbH,Peer,M5.0,Compact,10-05-2023,30-06-2023,30-06-2025,,Report+Certificate
125273.0,Gesellschaft für Wirtschaftsförderung und Stadtentwicklung Göttingen mbH,Peer,M5.0,Compact,11-05-2023,28-02-2024,28-02-2026,391.0,Certificate
126462.0,Annemarie Bink und Fiona Brinker GbR,Peer,M5.0,Full,23-05-2023,31-07-2023,31-07-2025,305.0,Certificate
126876.0,rebio Regionale BIOLAND-Erzeugergemeinschaft GmbH,Peer,M5.0,Compact,26-05-2023,09-08-2023,09-08-2025,435.0,Report+Certificate
127384.0,Blackbit digital Commerce GmbH,Peer,M5.0,Compact,01-06-2023,,,,
127441.0,Bio-Landgut Fleisch EZG GmbH,Peer,M5.0,Compact,01-06-2023,09-08-2023,09-08-2025,389.0,Report+Certificate
127444.0,silberzebra gmbh,Peer,M5.0,Compact,01-06-2023,09-08-2023,09-08-2025,253.0,Certificate
127451.0,Robi Wache Architekten GmbH,Peer,M5.0,Compact,01-06-2023,09-08-2023,09-08-2025,340.0,Report+Certificate
127454.0,pro… gemeinsam bauen und leben eG,Peer,M5.0,Compact,01-06-2023,09-08-2023,09-08-2025,322.0,Report+Certificate
127545.0,LichteGeschichte,Peer,M5.0,Compact,02-06-2023,28-09-2023,28-09-2025,314.0,Report+Certificate
127566.0,Dalitz Immobilien GmbH,Peer,M5.0,Compact,02-06-2023,31-05-2023,31-05-2025,340.0,Report+Certificate
129564.0,Drachenstube,Peer,M5.0,Full,13-06-2023,31-12-2023,31-12-2025,186.0,Certificate
129566.0,Interfacewerk GmbH,Peer,M5.0,Full,13-06-2023,31-12-2023,31-12-2025,502.0,Certificate
129576.0,Netzwert Partner GmbH,Peer,M5.0,Full,13-06-2023,31-12-2023,31-12-2025,368.0,Certificate
129590.0,OH LA LAQUA GmbH,Peer,M5.0,Full,13-06-2023,31-12-2023,31-12-2025,168.0,Certificate
129593.0,STUDIO | STADT | REGION – Förster Kurz Architekten & Stadtplaner Partnerschaft mbB,Peer,M5.0,Full,13-06-2023,31-12-2023,31-12-2025,414.0,Certificate
129596.0,TARABAO Bio.Fair.Direkt GmbH,Peer,M5.0,Full,13-06-2023,31-12-2023,31-12-2025,345.0,Certificate
129598.0,Secur Solutions GmbH,Peer,M5.0,Full,13-06-2023,31-12-2023,31-12-2025,180.0,Certificate
129757.0,Stiftung Gemeinwohl-Ökonomie NRW,Peer,M5.0,Compact,14-06-2023,,,,
129947.0,Backwarenbetriebe Herbert Nelles OHG,Peer,M5.0,Compact,15-06-2023,31-05-2023,31-05-2025,256.0,Report+Certificate
130169.0,Das Gemüseabo Max Apfelbacher,Peer,M5.0,Compact,17-06-2023,31-05-2023,31-05-2025,440.0,Report+Certificate
130850.0,Elbers Hof GmbH & Co.KG,Peer,M5.0,Compact,21-06-2023,31-07-2023,31-07-2025,535.0,Report+Certificate
131810.0,Elektrizitätswerk Hindelang e.G.,Peer,M5.0,Full,29-06-2023,,,,
131820.0,Städtische Forggensee-Schifffahrt Füssen Eigenbetrieb der Stadt Füssen,Peer,M5.0,Full,29-06-2023,31-07-2023,31-07-2025,215.0,Certificate
131825.0,Hotel-Restaurant Adler e.K.,Peer,M5.0,Full,29-06-2023,31-07-2023,31-07-2025,196.0,Certificate
131829.0,Ingenieurbüro Mayer AG,Peer,M5.0,Full,29-06-2023,,,,
131833.0,Kurbetriebe Oberstdorf,Peer,M5.0,Full,29-06-2023,31-07-2023,31-07-2025,201.0,Certificate
131835.0,Tourismusverband Ostallgäu e.V.,Peer,M5.0,Full,29-06-2023,,,,
131839.0,Kiehne GmbH & Co KG,Peer,M5.0,Full,29-06-2023,31-07-2023,31-07-2025,135.0,Report+Certificate
132121.0,TZ Net GmbH,Peer,M5.0,Full,03-07-2023,25-10-2023,25-10-2025,182.0,Report+Certificate
132123.0,eb24-einfach mehr Service,Peer,M5.0,Full,03-07-2023,25-10-2023,25-10-2025,257.0,Report+Certificate
132125.0,presigno GmbH,Peer,M5.0,Full,03-07-2023,25-10-2023,25-10-2025,330.0,Report+Certificate
132129.0,WMC Diktiersysteme GmbH,Peer,M5.0,Full,03-07-2023,25-10-2023,25-10-2025,153.0,Report+Certificate
132138.0,Die AboKiste – Werkhof Service GmbH,Peer,M5.0,Full,03-07-2023,02-11-2023,02-11-2025,479.0,Report+Certificate
132141.0,Naturbackstube Kreis e.K.,Peer,M5.0,Full,03-07-2023,02-11-2023,02-11-2025,434.0,Report+Certificate
132143.0,Help2007 Dortmund UG (haftungsbeschränkt),Peer,M5.0,Full,03-07-2023,02-11-2023,02-11-2025,371.0,Report+Certificate
132147.0,netz.NRW – Verband für Ökologie und soz. Wirtschaften e.V.,Peer,M5.0,Full,03-07-2023,02-11-2023,02-11-2025,568.0,Report+Certificate
135365.0,Huth Metallbau GmbH & Co. KG,Peer,M5.0,Full,27-07-2023,,,,
135370.0,Atlantic Hotel Sail City GmbH,Peer,M5.0,Full,27-07-2023,,,,
135372.0,Klimahaus Betriebsgesellschaft mbH,Peer,M5.0,Full,27-07-2023,,,,
135374.0,Im-jaich oHG,Peer,M5.0,Full,27-07-2023,,,,
129847.0,LEDtec GmbH,Peer,M5.0,Compact,09-08-2023,,,,
139397.0,Alpha IC GmbH,Peer,M5.0,Full,07-09-2023,30-11-2023,30-11-2025,338.0,Report+Certificate
139399.0,media4nature GmbH,Peer,M5.0,Full,07-09-2023,30-11-2023,30-11-2025,141.0,Report+Certificate
139401.0,Existenzgründerzentrum Ingolstadt GmbH,Peer,M5.0,Full,07-09-2023,30-11-2023,30-11-2025,48.0,Report+Certificate
139403.0,Haustechnik Hofer GmbH,Peer,M5.0,Full,07-09-2023,,,,
140204.0,NAUST HUNECKE und Partner CPA mbH,Peer,M5.0,Full,14-09-2023,30-09-2023,30-09-2025,266.0,Report+Certificate
140968.0,authento Vera Boos,Peer,M5.0,Compact,21-09-2023,,,,
14697.0,Pelzl Beratung & Umsetzung,Peer,M5.0,Full,23-09-2023,,,,
143242.0,Versicherungsagentur Halmenschlager GmbH,Peer,M5.0,Full,07-10-2023,31-10-2023,31-10-2025,163.0,Certificate
143246.0,PROCESS-M GmbH,Peer,M5.0,Full,07-10-2023,31-10-2023,31-10-2025,274.0,Certificate
143248.0,SOLAR 4 YOU Consulting Ges.m.b.H. / Schenk & Partner,Peer,M5.0,Full,07-10-2023,31-10-2023,31-10-2025,481.0,Report+Certificate
143250.0,Hotel Kothmühle GmbH,Peer,M5.0,Full,07-10-2023,31-10-2023,31-10-2025,331.0,Report+Certificate
143252.0,Michael Winkler,Peer,M5.0,Full,07-10-2023,31-10-2023,31-10-2025,348.0,Certificate
143254.0,myssion consulting gmbh,Peer,M5.0,Full,07-10-2023,31-10-2023,31-10-2025,148.0,Report+Certificate
143256.0,Vermessung Schubert ZT GmbH,Peer,M5.0,Full,07-10-2023,31-10-2023,31-10-2025,292.0,Certificate
143258.0,FOX & FOX OG,Peer,M5.0,Full,07-10-2023,31-10-2023,31-10-2025,151.0,Report+Certificate
143436.0,Yellow Birds GmbH,Peer,M5.0,Full,09-10-2023,,,,
145404.0,audit.innovation GmbH Wirtschaftsprüfungsgesellschaft,Peer,M5.0,Compact,22-10-2023,30-11-2023,30-11-2025,200.0,Certificate
145512.0,Gitta Walchner,Peer,M5.0,Compact,24-10-2023,30-11-2023,30-11-2025,610.0,Report+Certificate
14713.0,Thomas Henne,Peer,M5.0,Compact,24-10-2023,30-11-2023,30-11-2025,610.0,Certificate
33857.0,München kocht!,Peer,M5.0,Full,08-12-2023,,,,
152353.0,Klinglwirt,Peer,M5.0,Full,08-12-2023,,,,
152355.0,Schlosshotel & Gasthaus Blumenthal GmbH & Co. KG,Peer,M5.0,Full,08-12-2023,,,,
156929.0,MAJORMAJOR Design Co. Schönbörner – Beerwart Gbr,Peer,M5.0,Full,11-01-2024,,,,
157021.0,GREENs unlimited GmbH,Peer,M5.0,Compact,11-01-2024,,,,
157024.0,Stanova Stanztechnik GmbH,Peer,M5.0,Compact,11-01-2024,,,,
157458.0,GT Emission Solutions UG,Peer,M5.0,Compact,15-01-2024,,,,
160753.0,integrate-it Netzwerke GmbH,Peer,M5.0,Compact,01-02-2024,,,,
160755.0,nexus Institut GmbH,Peer,M5.0,Compact,01-02-2024,,,,
163181.0,COMES e.V.,Peer,M5.0,Compact,20-02-2024,,,,
163538.0,Mercè Ardiaca · simultans®,Peer,M5.0,Compact,22-02-2024,,,,
163545.0,Manuela Höfner – Das Aufräumfest,Peer,M5.0,Compact,22-02-2024,,,,
164413.0,Thomas Böke Unternehmens-Entwicklung,Peer,M5.0,Compact,27-02-2024,,,,
164461.0,Beigel Steuerberater PartG mbB,Peer,M5.0,Full,27-02-2024,,,,
164463.0,dng die neue gesellschaft,Peer,M5.0,Full,27-02-2024,,,,
164465.0,stattbau münchen GmbH,Peer,M5.0,Full,27-02-2024,,,,
164468.0,terratax Steuerberatungsgesellschaft mbH,Peer,M5.0,Full,27-02-2024,,,,
166560.0,Daniel Börnert mindfulbranding,Peer,M5.0,Compact,11-03-2024,,,,
166562.0,Arch Joint Vision – Noriaki Ikeda,Peer,M5.0,Compact,11-03-2024,,,,
